rfid_tag,attendee_id,location_id,timestamp
R1053,A169,FOOD_COURT,2025-09-01T17:27:22
R1184,A261,LOBBY,2025-09-01T12:36:00
R1197,A149,LOBBY,2025-09-01T08:43:26
R1092,A247,FOOD_COURT,2025-09-01T14:41:43
R1131,A201,HALL_C,2025-09-01T11:52:42
R1213,A127,HALL_A,2025-09-01T16:20:24
R1186,A323,HALL_B,2025-09-01T13:38:35
R1204,A334,HALL_B,2025-09-01T08:51:52
R1058,A145,HALL_A,2025-09-01T11:09:42
R1266,A389,HALL_A,2025-09-01T17:14:34
R1107,A317,HALL_A,2025-09-01T17:56:09
R1138,A305,HALL_B,2025-09-01T12:32:42
R1070,A349,HALL_B,2025-09-01T10:07:02
R1299,A382,LOBBY,2025-09-01T13:01:29
R1248,A246,FOOD_COURT,2025-09-01T11:39:36
R1235,A327,HALL_C,2025-09-01T13:05:33
R1098,A183,HALL_A,2025-09-01T11:43:59
R1014,A353,LOBBY,2025-09-01T16:49:58
R1183,A373,HALL_B,2025-09-01T11:16:55
R1043,A181,HALL_A,2025-09-01T13:55:44
R1105,A276,HALL_B,2025-09-01T09:15:27
R1115,A218,HALL_A,2025-09-01T14:59:18
R1251,A368,HALL_C,2025-09-01T14:06:14
R1060,A118,LOBBY,2025-09-01T10:30:26
R1070,A291,HALL_C,2025-09-01T12:11:22
R1184,A119,FOOD_COURT,2025-09-01T10:53:19
R1109,A168,HALL_C,2025-09-01T09:30:16
R1009,A378,HALL_C,2025-09-01T17:09:07
R1284,A236,HALL_B,2025-09-01T13:32:23
R1222,A123,LOBBY,2025-09-01T12:49:56
R1192,A211,HALL_C,2025-09-01T14:02:36
R1100,A253,FOOD_COURT,2025-09-01T10:27:45
R1300,A212,FOOD_COURT,2025-09-01T15:20:40
R1225,A385,HALL_A,2025-09-01T15:03:50
R1273,A141,HALL_B,2025-09-01T10:15:15
R1151,A354,HALL_C,2025-09-01T17:06:33
R1018,A174,HALL_B,2025-09-01T13:31:05
R1213,A116,FOOD_COURT,2025-09-01T13:43:18
R1142,A301,FOOD_COURT,2025-09-01T16:48:11
R1059,A377,LOBBY,2025-09-01T16:45:59
R1218,A289,HALL_B,2025-09-01T11:24:19
R1061,A143,FOOD_COURT,2025-09-01T11:29:04
R1284,A155,FOOD_COURT,2025-09-01T08:24:36
R1182,A305,HALL_B,2025-09-01T15:11:12
R1058,A202,HALL_B,2025-09-01T16:09:18
R1141,A108,HALL_C,2025-09-01T08:02:29
R1129,A400,FOOD_COURT,2025-09-01T17:37:54
R1004,A234,HALL_C,2025-09-01T13:45:46
R1270,A233,HALL_B,2025-09-01T11:12:25
R1201,A165,HALL_C,2025-09-01T16:35:44
R1124,A132,HALL_A,2025-09-01T15:02:06
R1257,A208,FOOD_COURT,2025-09-01T12:02:42
R1163,A289,HALL_B,2025-09-01T12:28:27
R1205,A364,HALL_B,2025-09-01T11:46:11
R1066,A379,HALL_C,2025-09-01T15:55:04
R1252,A225,FOOD_COURT,2025-09-01T13:55:20
R1019,A255,FOOD_COURT,2025-09-01T10:20:31
R1102,A115,FOOD_COURT,2025-09-01T13:59:52
R1108,A314,LOBBY,2025-09-01T13:06:28
R1012,A133,HALL_A,2025-09-01T14:19:21
R1248,A274,LOBBY,2025-09-01T08:20:35
R1008,A398,LOBBY,2025-09-01T17:42:35
R1146,A344,HALL_A,2025-09-01T17:58:04
R1287,A252,HALL_B,2025-09-01T17:38:41
R1027,A280,HALL_C,2025-09-01T16:39:21
R1019,A268,HALL_C,2025-09-01T09:49:30
R1059,A183,HALL_C,2025-09-01T16:27:01
R1044,A384,FOOD_COURT,2025-09-01T09:56:58
R1267,A291,HALL_B,2025-09-01T12:41:08
R1229,A217,HALL_B,2025-09-01T11:46:01
R1006,A300,HALL_A,2025-09-01T15:34:32
R1210,A120,HALL_B,2025-09-01T14:19:03
R1143,A215,FOOD_COURT,2025-09-01T09:38:30
R1224,A348,FOOD_COURT,2025-09-01T10:01:04
R1066,A387,FOOD_COURT,2025-09-01T08:15:18
R1241,A291,HALL_C,2025-09-01T12:57:07
R1175,A338,HALL_B,2025-09-01T17:40:13
R1097,A354,FOOD_COURT,2025-09-01T10:46:17
R1288,A148,LOBBY,2025-09-01T14:24:30
R1247,A141,LOBBY,2025-09-01T10:31:05
R1068,A329,HALL_A,2025-09-01T13:58:02
R1183,A395,LOBBY,2025-09-01T17:26:12
R1010,A219,HALL_B,2025-09-01T10:41:33
R1235,A150,FOOD_COURT,2025-09-01T14:46:27
R1286,A257,FOOD_COURT,2025-09-01T14:23:16
R1089,A266,LOBBY,2025-09-01T14:07:44
R1119,A293,HALL_C,2025-09-01T16:28:39
R1055,A137,HALL_B,2025-09-01T14:44:57
R1247,A241,HALL_B,2025-09-01T13:07:32
R1033,A152,HALL_A,2025-09-01T17:57:38
R1124,A380,HALL_B,2025-09-01T12:56:28
R1257,A141,LOBBY,2025-09-01T09:07:52
R1053,A380,HALL_C,2025-09-01T12:39:20
R1195,A146,HALL_C,2025-09-01T13:08:33
R1023,A129,HALL_A,2025-09-01T11:53:50
R1140,A280,HALL_C,2025-09-01T12:14:13
R1201,A233,FOOD_COURT,2025-09-01T11:13:55
R1081,A370,HALL_A,2025-09-01T15:23:22
R1284,A272,LOBBY,2025-09-01T11:16:34
R1045,A280,LOBBY,2025-09-01T10:29:34
R1067,A124,LOBBY,2025-09-01T15:14:24
R1070,A306,FOOD_COURT,2025-09-01T16:25:20
R1251,A306,HALL_A,2025-09-01T16:03:52
R1040,A141,FOOD_COURT,2025-09-01T14:10:57
R1291,A139,HALL_C,2025-09-01T11:51:36
R1182,A224,HALL_B,2025-09-01T12:00:27
R1241,A184,HALL_A,2025-09-01T16:05:17
R1160,A298,HALL_C,2025-09-01T11:40:13
R1123,A238,LOBBY,2025-09-01T09:41:43
R1060,A323,FOOD_COURT,2025-09-01T17:15:58
R1036,A378,LOBBY,2025-09-01T10:53:56
R1047,A206,LOBBY,2025-09-01T16:05:07
R1254,A326,FOOD_COURT,2025-09-01T14:00:01
R1137,A102,FOOD_COURT,2025-09-01T14:44:08
R1111,A196,HALL_C,2025-09-01T08:17:05
R1049,A194,HALL_C,2025-09-01T11:30:38
R1107,A332,FOOD_COURT,2025-09-01T16:03:59
R1240,A332,HALL_B,2025-09-01T15:51:01
R1257,A330,LOBBY,2025-09-01T17:54:59
R1115,A395,HALL_B,2025-09-01T12:58:03
R1210,A271,LOBBY,2025-09-01T17:24:29
R1062,A267,FOOD_COURT,2025-09-01T12:28:34
R1066,A195,HALL_B,2025-09-01T09:57:21
R1066,A391,LOBBY,2025-09-01T17:03:30
R1005,A216,FOOD_COURT,2025-09-01T15:50:23
R1186,A272,HALL_B,2025-09-01T12:03:35
R1011,A360,LOBBY,2025-09-01T08:33:43
R1101,A242,HALL_A,2025-09-01T11:33:40
R1275,A256,HALL_B,2025-09-01T12:16:35
R1210,A191,FOOD_COURT,2025-09-01T14:21:37
R1081,A385,LOBBY,2025-09-01T13:33:09
R1016,A218,FOOD_COURT,2025-09-01T16:03:44
R1243,A301,LOBBY,2025-09-01T14:56:29
R1099,A352,HALL_B,2025-09-01T15:06:53
R1248,A305,LOBBY,2025-09-01T12:22:21
R1295,A301,HALL_B,2025-09-01T10:01:29
R1254,A354,FOOD_COURT,2025-09-01T09:32:49
R1095,A217,HALL_C,2025-09-01T14:45:39
R1161,A312,HALL_C,2025-09-01T13:07:19
R1261,A239,HALL_B,2025-09-01T11:44:53
R1248,A168,HALL_B,2025-09-01T16:30:07
R1165,A382,HALL_A,2025-09-01T10:42:47
R1189,A389,HALL_B,2025-09-01T17:01:30
R1045,A234,HALL_A,2025-09-01T14:13:48
R1133,A258,LOBBY,2025-09-01T14:46:59
R1296,A268,HALL_B,2025-09-01T11:03:33
R1133,A285,HALL_A,2025-09-01T14:41:34
R1216,A127,HALL_B,2025-09-01T16:37:57
R1044,A400,HALL_B,2025-09-01T14:24:02
R1091,A233,HALL_C,2025-09-01T13:16:03
R1223,A339,HALL_C,2025-09-01T09:24:08
R1086,A147,LOBBY,2025-09-01T10:56:53
R1215,A293,HALL_B,2025-09-01T11:55:31
R1226,A235,LOBBY,2025-09-01T08:25:54
R1289,A375,HALL_B,2025-09-01T08:38:32
R1188,A222,FOOD_COURT,2025-09-01T08:13:05
R1075,A345,LOBBY,2025-09-01T08:01:07
R1071,A358,HALL_C,2025-09-01T08:14:18
R1264,A162,HALL_B,2025-09-01T16:38:37
R1179,A125,FOOD_COURT,2025-09-01T10:02:55
R1113,A295,FOOD_COURT,2025-09-01T17:51:22
R1127,A293,HALL_A,2025-09-01T08:03:34
R1137,A237,LOBBY,2025-09-01T11:21:19
R1189,A336,FOOD_COURT,2025-09-01T10:30:01
R1010,A361,HALL_A,2025-09-01T10:47:53
R1227,A132,HALL_C,2025-09-01T11:12:37
R1138,A238,FOOD_COURT,2025-09-01T12:56:11
R1022,A365,FOOD_COURT,2025-09-01T14:50:28
R1242,A250,LOBBY,2025-09-01T13:41:23
R1240,A346,HALL_C,2025-09-01T09:38:48
R1180,A229,HALL_B,2025-09-01T10:07:22
R1173,A222,LOBBY,2025-09-01T08:03:15
R1042,A140,FOOD_COURT,2025-09-01T13:15:32
R1218,A205,HALL_B,2025-09-01T10:05:10
R1005,A313,FOOD_COURT,2025-09-01T10:25:54
R1073,A230,HALL_B,2025-09-01T10:13:58
R1166,A231,FOOD_COURT,2025-09-01T15:06:32
R1232,A197,HALL_A,2025-09-01T17:29:42
R1133,A380,HALL_C,2025-09-01T14:21:16
R1132,A104,LOBBY,2025-09-01T16:07:21
R1289,A275,FOOD_COURT,2025-09-01T15:59:49
R1238,A184,FOOD_COURT,2025-09-01T17:27:03
R1274,A281,FOOD_COURT,2025-09-01T16:20:58
R1233,A165,HALL_B,2025-09-01T15:29:16
R1099,A319,FOOD_COURT,2025-09-01T15:31:53
R1120,A314,HALL_A,2025-09-01T09:20:07
R1072,A167,LOBBY,2025-09-01T14:43:17
R1160,A114,HALL_A,2025-09-01T08:09:15
R1100,A127,HALL_C,2025-09-01T11:43:40
R1035,A313,FOOD_COURT,2025-09-01T17:19:42
R1257,A111,HALL_C,2025-09-01T10:34:51
R1046,A345,HALL_B,2025-09-01T16:17:35
R1197,A225,HALL_B,2025-09-01T11:20:58
R1206,A178,LOBBY,2025-09-01T10:14:10
R1188,A296,HALL_C,2025-09-01T09:59:40
R1138,A392,HALL_C,2025-09-01T10:40:04
R1072,A233,HALL_B,2025-09-01T09:14:58
R1213,A104,FOOD_COURT,2025-09-01T12:37:56
R1172,A171,FOOD_COURT,2025-09-01T09:04:44
R1122,A242,HALL_B,2025-09-01T14:32:15
R1147,A360,LOBBY,2025-09-01T16:18:22
R1234,A275,HALL_A,2025-09-01T16:01:12
R1141,A212,HALL_A,2025-09-01T14:40:35
R1060,A276,FOOD_COURT,2025-09-01T15:15:01
R1224,A251,FOOD_COURT,2025-09-01T14:05:18
R1181,A372,FOOD_COURT,2025-09-01T15:34:42
R1138,A394,HALL_C,2025-09-01T16:51:22
R1035,A243,HALL_A,2025-09-01T09:23:41
R1279,A399,HALL_C,2025-09-01T12:54:06
R1281,A274,HALL_C,2025-09-01T09:49:08
R1087,A224,HALL_A,2025-09-01T08:26:23
R1089,A122,HALL_C,2025-09-01T14:29:42
R1153,A214,HALL_A,2025-09-01T17:23:07
R1071,A326,HALL_B,2025-09-01T14:07:07
R1074,A297,HALL_A,2025-09-01T09:18:11
R1120,A188,HALL_B,2025-09-01T17:38:26
R1031,A157,LOBBY,2025-09-01T12:04:48
R1170,A115,HALL_A,2025-09-01T12:15:43
R1040,A238,FOOD_COURT,2025-09-01T15:14:20
R1160,A346,HALL_C,2025-09-01T15:26:35
R1073,A248,LOBBY,2025-09-01T13:48:31
R1233,A137,HALL_C,2025-09-01T15:33:22
R1183,A239,HALL_A,2025-09-01T09:29:14
R1033,A372,HALL_A,2025-09-01T10:42:44
R1205,A261,HALL_A,2025-09-01T09:46:52
R1045,A124,FOOD_COURT,2025-09-01T09:19:26
R1225,A119,HALL_B,2025-09-01T15:42:56
R1218,A349,HALL_A,2025-09-01T09:57:13
R1113,A377,FOOD_COURT,2025-09-01T08:39:45
R1235,A326,HALL_C,2025-09-01T14:07:13
R1138,A204,LOBBY,2025-09-01T14:49:18
R1139,A347,HALL_C,2025-09-01T08:38:39
R1123,A136,HALL_B,2025-09-01T10:14:52
R1106,A234,LOBBY,2025-09-01T10:04:56
R1149,A106,HALL_B,2025-09-01T10:24:53
R1176,A206,LOBBY,2025-09-01T15:27:43
R1285,A296,FOOD_COURT,2025-09-01T15:34:41
R1050,A308,FOOD_COURT,2025-09-01T15:48:37
R1082,A214,HALL_C,2025-09-01T16:23:38
R1250,A396,FOOD_COURT,2025-09-01T12:56:10
R1219,A346,FOOD_COURT,2025-09-01T14:31:41
R1164,A287,LOBBY,2025-09-01T16:27:58
R1216,A125,HALL_B,2025-09-01T13:20:03
R1033,A160,HALL_A,2025-09-01T09:59:52
R1201,A399,HALL_B,2025-09-01T15:41:46
R1214,A285,LOBBY,2025-09-01T17:27:58
R1063,A311,LOBBY,2025-09-01T11:04:02
R1019,A293,HALL_C,2025-09-01T11:49:40
R1178,A103,HALL_A,2025-09-01T10:45:03
R1274,A216,LOBBY,2025-09-01T16:07:29
R1247,A385,LOBBY,2025-09-01T14:07:37
R1201,A376,LOBBY,2025-09-01T12:12:39
R1229,A155,HALL_B,2025-09-01T10:27:38
R1143,A254,FOOD_COURT,2025-09-01T11:05:28
R1053,A213,FOOD_COURT,2025-09-01T15:26:46
R1285,A250,HALL_B,2025-09-01T16:11:02
R1113,A177,HALL_B,2025-09-01T09:58:29
R1049,A177,HALL_A,2025-09-01T14:32:12
R1148,A312,HALL_C,2025-09-01T14:39:50
R1013,A152,HALL_C,2025-09-01T16:52:28
R1050,A285,HALL_A,2025-09-01T13:40:47
R1035,A184,FOOD_COURT,2025-09-01T11:00:26
R1001,A376,LOBBY,2025-09-01T08:38:30
R1236,A189,LOBBY,2025-09-01T11:23:57
R1050,A297,HALL_A,2025-09-01T12:14:29
R1163,A397,LOBBY,2025-09-01T16:09:11
R1199,A198,HALL_C,2025-09-01T17:11:13
R1261,A262,HALL_B,2025-09-01T16:05:27
R1045,A262,HALL_C,2025-09-01T15:09:46
R1016,A186,HALL_A,2025-09-01T10:22:39
R1109,A199,LOBBY,2025-09-01T16:30:49
R1224,A338,HALL_A,2025-09-01T08:23:30
R1128,A314,LOBBY,2025-09-01T08:29:41
R1097,A306,HALL_C,2025-09-01T16:49:46
R1270,A330,HALL_C,2025-09-01T09:37:54
R1242,A239,FOOD_COURT,2025-09-01T14:09:08
R1233,A328,HALL_B,2025-09-01T15:27:48
R1214,A295,HALL_C,2025-09-01T12:09:41
R1012,A194,HALL_C,2025-09-01T17:05:19
R1262,A204,FOOD_COURT,2025-09-01T13:34:15
R1184,A289,HALL_B,2025-09-01T17:34:50
R1269,A219,FOOD_COURT,2025-09-01T17:54:07
R1123,A309,FOOD_COURT,2025-09-01T11:45:04
R1043,A331,HALL_B,2025-09-01T13:34:11
R1001,A282,HALL_B,2025-09-01T11:12:37
R1291,A316,HALL_A,2025-09-01T17:10:17
R1244,A248,FOOD_COURT,2025-09-01T15:53:00
R1280,A380,HALL_B,2025-09-01T17:56:55
R1043,A207,FOOD_COURT,2025-09-01T16:31:57
R1276,A131,HALL_A,2025-09-01T16:27:09
R1103,A203,HALL_C,2025-09-01T08:21:47
R1050,A295,HALL_C,2025-09-01T08:47:56
R1174,A131,HALL_B,2025-09-01T17:48:01
R1294,A226,HALL_A,2025-09-01T10:31:26
R1151,A138,HALL_A,2025-09-01T13:13:36
R1032,A267,HALL_C,2025-09-01T14:26:36
R1168,A136,LOBBY,2025-09-01T10:48:04
R1115,A272,HALL_B,2025-09-01T12:26:26
R1078,A255,HALL_C,2025-09-01T08:25:16
R1283,A128,FOOD_COURT,2025-09-01T15:47:12
R1087,A229,FOOD_COURT,2025-09-01T11:11:45
R1077,A169,FOOD_COURT,2025-09-01T11:43:26
R1267,A306,HALL_A,2025-09-01T10:21:26
R1208,A331,HALL_B,2025-09-01T14:50:42
R1243,A392,HALL_A,2025-09-01T14:39:01
R1112,A155,HALL_C,2025-09-01T09:34:51
R1133,A364,HALL_B,2025-09-01T11:55:11
R1110,A167,HALL_B,2025-09-01T12:16:48
R1215,A314,HALL_A,2025-09-01T14:47:36
R1278,A321,HALL_B,2025-09-01T12:47:27
R1182,A345,HALL_B,2025-09-01T09:27:07
R1077,A352,HALL_B,2025-09-01T12:47:33
R1162,A240,LOBBY,2025-09-01T14:43:31
R1290,A199,FOOD_COURT,2025-09-01T11:18:27
R1210,A108,HALL_C,2025-09-01T16:54:53
R1236,A244,HALL_A,2025-09-01T08:30:52
R1300,A266,HALL_C,2025-09-01T09:57:24
R1229,A140,HALL_C,2025-09-01T11:37:56
R1025,A224,HALL_A,2025-09-01T11:47:14
R1069,A297,HALL_C,2025-09-01T11:40:48
R1011,A220,FOOD_COURT,2025-09-01T17:24:57
R1102,A108,FOOD_COURT,2025-09-01T12:30:54
R1277,A345,FOOD_COURT,2025-09-01T15:29:01
R1114,A194,HALL_B,2025-09-01T08:34:56
R1008,A237,HALL_B,2025-09-01T11:33:42
R1140,A232,HALL_B,2025-09-01T13:57:18
R1043,A121,FOOD_COURT,2025-09-01T09:36:10
R1154,A166,HALL_B,2025-09-01T16:21:00
R1271,A159,LOBBY,2025-09-01T12:02:36
R1148,A110,HALL_B,2025-09-01T15:00:24
R1230,A103,HALL_A,2025-09-01T08:10:35
R1111,A350,LOBBY,2025-09-01T13:06:45
R1223,A308,HALL_C,2025-09-01T08:22:21
R1231,A173,HALL_C,2025-09-01T14:30:01
R1175,A333,FOOD_COURT,2025-09-01T13:46:19
R1177,A197,HALL_A,2025-09-01T15:34:48
R1092,A183,HALL_A,2025-09-01T13:33:54
R1203,A330,LOBBY,2025-09-01T16:25:50
R1110,A362,HALL_B,2025-09-01T13:46:53
R1210,A255,HALL_C,2025-09-01T10:39:36
R1091,A232,HALL_B,2025-09-01T11:39:00
R1062,A303,HALL_B,2025-09-01T15:09:10
R1186,A135,LOBBY,2025-09-01T16:31:44
R1042,A318,HALL_C,2025-09-01T15:58:32
R1255,A172,FOOD_COURT,2025-09-01T08:30:39
R1041,A183,HALL_C,2025-09-01T10:32:00
R1237,A143,HALL_C,2025-09-01T16:03:07
R1175,A211,HALL_C,2025-09-01T09:25:45
R1218,A131,HALL_A,2025-09-01T12:40:21
R1075,A236,HALL_A,2025-09-01T16:41:53
R1074,A180,HALL_C,2025-09-01T17:06:42
R1150,A118,HALL_C,2025-09-01T16:17:44
R1249,A355,HALL_B,2025-09-01T16:59:45
R1177,A396,HALL_C,2025-09-01T17:34:59
R1166,A210,HALL_B,2025-09-01T10:57:35
R1132,A346,LOBBY,2025-09-01T10:38:52
R1096,A393,FOOD_COURT,2025-09-01T08:43:07
R1103,A347,HALL_B,2025-09-01T09:48:43
R1087,A196,LOBBY,2025-09-01T16:30:38
R1275,A149,FOOD_COURT,2025-09-01T13:55:58
R1167,A190,HALL_C,2025-09-01T15:07:59
R1019,A208,HALL_C,2025-09-01T09:27:33
R1007,A277,HALL_C,2025-09-01T14:39:57
R1273,A274,FOOD_COURT,2025-09-01T10:47:47
R1147,A211,FOOD_COURT,2025-09-01T09:09:43
R1163,A308,FOOD_COURT,2025-09-01T16:30:54
R1180,A336,HALL_B,2025-09-01T09:22:36
R1021,A222,HALL_C,2025-09-01T10:55:31
R1005,A196,LOBBY,2025-09-01T15:33:08
R1167,A158,HALL_B,2025-09-01T10:26:27
R1193,A231,HALL_C,2025-09-01T12:14:36
R1293,A392,HALL_C,2025-09-01T17:27:20
R1047,A237,HALL_A,2025-09-01T16:20:13
R1140,A210,FOOD_COURT,2025-09-01T12:08:48
R1220,A348,HALL_B,2025-09-01T09:44:19
R1076,A239,HALL_B,2025-09-01T10:09:59
R1236,A142,HALL_A,2025-09-01T13:58:57
R1221,A221,LOBBY,2025-09-01T15:36:03
R1166,A280,HALL_C,2025-09-01T09:23:23
R1140,A165,HALL_A,2025-09-01T11:39:40
R1135,A230,HALL_A,2025-09-01T11:12:29
R1034,A225,HALL_A,2025-09-01T14:45:52
R1040,A380,HALL_C,2025-09-01T09:06:16
R1034,A202,HALL_A,2025-09-01T11:06:17
R1228,A399,LOBBY,2025-09-01T10:24:17
R1102,A381,LOBBY,2025-09-01T16:23:53
R1031,A157,LOBBY,2025-09-01T15:15:26
R1126,A293,FOOD_COURT,2025-09-01T08:28:47
R1280,A391,HALL_A,2025-09-01T14:19:50
R1045,A154,HALL_C,2025-09-01T17:05:53
R1035,A270,HALL_A,2025-09-01T10:03:03
R1006,A225,LOBBY,2025-09-01T11:32:55
R1158,A269,FOOD_COURT,2025-09-01T14:53:37
R1067,A134,FOOD_COURT,2025-09-01T11:52:18
R1092,A199,HALL_C,2025-09-01T16:37:30
R1113,A224,HALL_C,2025-09-01T17:02:10
R1072,A203,LOBBY,2025-09-01T17:40:04
R1214,A163,FOOD_COURT,2025-09-01T08:57:53
R1028,A230,LOBBY,2025-09-01T14:20:14
R1286,A174,FOOD_COURT,2025-09-01T16:33:56
R1051,A306,LOBBY,2025-09-01T15:09:11
R1266,A118,HALL_C,2025-09-01T15:44:39
R1064,A139,LOBBY,2025-09-01T14:36:18
R1274,A320,FOOD_COURT,2025-09-01T15:06:32
R1239,A350,HALL_A,2025-09-01T09:50:58
R1042,A134,FOOD_COURT,2025-09-01T16:51:59
R1138,A339,FOOD_COURT,2025-09-01T14:29:56
R1220,A242,HALL_C,2025-09-01T17:48:04
R1203,A363,HALL_B,2025-09-01T09:30:36
R1219,A266,HALL_B,2025-09-01T11:33:43
R1039,A288,HALL_A,2025-09-01T09:21:42
R1206,A397,HALL_A,2025-09-01T10:04:15
R1168,A345,HALL_B,2025-09-01T15:04:59
R1244,A171,FOOD_COURT,2025-09-01T11:40:32
R1098,A157,HALL_C,2025-09-01T09:32:50
R1203,A394,HALL_A,2025-09-01T08:20:39
R1051,A285,HALL_C,2025-09-01T16:07:02
R1177,A125,HALL_C,2025-09-01T12:13:04
R1220,A151,LOBBY,2025-09-01T11:31:07
R1003,A367,LOBBY,2025-09-01T15:31:32
R1284,A298,HALL_C,2025-09-01T14:13:12
R1061,A398,HALL_C,2025-09-01T13:03:06
R1181,A340,HALL_B,2025-09-01T14:30:13
R1024,A394,HALL_C,2025-09-01T09:07:35
